class,uid,assigned_type,assigned_key,call_offset,UID,RaceSeries,RaceType,RaceStart,RaceRoute,RaceCar,RaceLaps,NumDrivers,ID,RaceEvent,EventName,GridOrder,DamageMode,NumberInSeries,RaceRosterOverride,RaceTrophy,TelemetryEventData,RaceDate,WearAndTear,EventSchedule,MinTrackTemp,MaxTrackTemp,MinAmbientTemp,MaxAmbientTemp,QualifyingLaps,IntroCutscene,AltAdvertising,FakeRaceData,RaceRosterOverride2,RaceRosterOverride3,InfieldOverride,UseDifficultyOverride,OverrideDiff_Easy,OverrideDiff_Hard,DifficultyPercentage
RACEDATA_c,7003,,7003,0x2FAA,7003,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",500,43,7004,"EVENT_c(1860, cr000, S_EVENT_BRISTOL_NIGHT, bristol, None)",S_EVT_SHARPIE_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,24,[],NASCARTROPHY_c(15898),None,131860505,1,"[WEEKENDEVENT_c(18828, None, 4, -1, None, 0.0, 0.0, False, ), WEEKENDEVENT_c(8683, None, 1, 1, None, 28.0, 32.0, False, ), WEEKENDEVENT_c(8684, None, 2, 2, None, 30.0, 28.0, False, ), WEEKENDEVENT_c(8685, None, 3, -1, None, 26.0, 24.0, False, ), WEEKENDEVENT_c(8686, None, 5, -1, None, 27.0, 22.0, False, )]",10.0,40.0,15.0,30.0,2,BristolNightInt,False,False,[],[],"WORLDSCRIPT_c(5348, 5349, S_WORLD_BRISTOL, 30.0, 0.533, None, S_WORLD_LOC_BRISTOL, None, False, 3, 55, 160000, 128517918, [], 14.645, None, S_HDRIVER_D_WALTRIP, S_HDRIVER_R_PETTY, S_DRIVER_K_BUSCH_02, S_HDRIVER_C_GLOTZBACH, False, 8.0, 22.0, 129.535, 101.074, 82, False, None, S_HDRIVER_R_PETTY, [], 17.895, 19.0, 32.0, 20.356, 16.145, 0.975, Bristol)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7005,,7005,0x3037,7005,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",325,43,7006,"EVENT_c(1691, cr000, S_EVENT_ATLANTA_NIGHT, atlanta, None)",S_EVT_ADVOCARE_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,25,[],NASCARTROPHY_c(15899),None,131860738,1,"[WEEKENDEVENT_c(8722, None, 1, 1, None, 27.0, 30.0, False, ), WEEKENDEVENT_c(8723, None, 2, 2, None, 29.0, 34.0, False, ), WEEKENDEVENT_c(8724, None, 3, -1, None, 25.0, 29.0, False, ), WEEKENDEVENT_c(8725, None, 5, -1, None, 31.0, 27.0, False, ), WEEKENDEVENT_c(18766, None, 4, -1, None, 0.0, 0.0, False, )]",10.0,40.0,15.0,30.0,2,AtlantaInt,False,False,[],[],"WORLDSCRIPT_c(5406, 5407, S_WORLD_ATLANTA, 24.0, 1.54, None, S_WORLD_LOC_ATLANTA, None, False, 33, 54, 124000, 128452383, [], 28.654, None, S_HDRIVER_D_EARNHARDT, S_HDRIVER_D_EARNHARDT, S_HDRIVER_G_BODINE, S_HDRIVER_D_EARNHARDT, False, 9.0, 23.0, 197.478, 163.633, 81, False, None, S_HDRIVER_R_PETTY, [], 31.85, 8.0, 26.0, 36.844, 30.598, 0.985, Atlanta)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7007,,7007,0x30C4,7007,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",400,43,7008,"EVENT_c(12292, cr000, S_EVENT_RICHMOND_NIGHT, richmond, None)",S_EVT_CHASE_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,26,[],NASCARTROPHY_c(15900),None,131860744,1,"[WEEKENDEVENT_c(8727, None, 1, 1, None, 28.0, 34.0, True, ), WEEKENDEVENT_c(8728, None, 2, 2, None, 30.0, 31.0, True, ), WEEKENDEVENT_c(8729, None, 3, -1, None, 28.0, 27.0, True, ), WEEKENDEVENT_c(8730, None, 5, -1, None, 31.0, 26.0, True, ), WEEKENDEVENT_c(21787, None, 4, -1, None, 0.0, 0.0, True, )]",10.0,40.0,15.0,30.0,2,RichmondRace2Int,True,False,[],[],"WORLDSCRIPT_c(1635, 1636, S_WORLD_RICHMOND, 14.0, 0.75, None, S_WORLD_LOC_RICHMOND, None, False, 25, 44, 97912, 127992851, [], 20.754, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_J_GORDON, S_HDRIVER_D_JARRET, False, 18.0, 23.0, 130.599, 109.047, 76, False, None, S_HDRIVER_R_PETTY, [], 23.435, 16.0, 30.0, 26.984, 22.952, 0.98, Richmond)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7009,,7009,0x3151,7009,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",267,43,7010,"EVENT_c(1226, cr000, S_WORLD_CHICAGOLAND, chicagoland, None)",S_EVT_CHICAGOLAND_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,27,[],NASCARTROPHY_c(15901),None,131860752,1,"[WEEKENDEVENT_c(14573, None, 1, 1, None, 32.0, 34.0, False, ), WEEKENDEVENT_c(14574, None, 2, 2, None, 33.0, 35.0, False, ), WEEKENDEVENT_c(14575, None, 3, -1, None, 33.0, 34.0, False, ), WEEKENDEVENT_c(14576, None, 4, -1, None, 31.0, 35.0, False, )]",10.0,40.0,15.0,30.0,2,ChicagoInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7011,,7011,0x31DE,7011,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",300,43,7012,"EVENT_c(2632, cr000, S_WORLD_NEW_HAMPSHIRE, NewHampshire, None)",S_EVT_SYLVANIA_300,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,28,[],NASCARTROPHY_c(15902),None,131860759,1,"[WEEKENDEVENT_c(8732, None, 1, 1, None, 28.0, 31.0, False, ), WEEKENDEVENT_c(8733, None, 2, -1, None, 30.0, 28.0, False, ), WEEKENDEVENT_c(8734, None, 3, 2, None, 24.0, 27.0, False, ), WEEKENDEVENT_c(8735, None, 4, 3, None, 27.0, 30.0, False, ), WEEKENDEVENT_c(8736, None, 5, -1, None, 27.0, 32.0, False, )]",10.0,40.0,15.0,30.0,2,NHmpRace2Int,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7013,,7013,0x326B,7013,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",400,43,7014,"EVENT_c(1460, cr000, S_WORLD_DOVER, dover, None)",S_EVT_AAA_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,29,[],NASCARTROPHY_c(15903),None,131860766,1,"[WEEKENDEVENT_c(9353, None, 1, 1, None, 24.0, 30.0, False, ), WEEKENDEVENT_c(9354, None, 2, 2, None, 28.0, 32.0, False, ), WEEKENDEVENT_c(9355, None, 3, -1, None, 29.0, 30.0, False, ), WEEKENDEVENT_c(9356, None, 4, -1, None, 28.0, 32.0, False, )]",10.0,40.0,15.0,30.0,2,DoverIntAAA400,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7017,,7017,0x32F8,7017,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",334,43,7018,"EVENT_c(11244, cr000, S_EVENT_CHARLOTTE_NIGHT, lowes, None)",S_EVT_NASCAR_BANKING_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,31,[],NASCARTROPHY_c(15905),None,131861005,1,"[WEEKENDEVENT_c(18829, None, 5, -1, None, 0.0, 0.0, True, ), WEEKENDEVENT_c(9377, None, 1, 1, None, 29.0, 28.0, False, ), WEEKENDEVENT_c(9378, None, 2, -1, None, 29.0, 28.0, False, ), WEEKENDEVENT_c(9379, None, 3, 2, None, 30.0, 29.0, False, ), WEEKENDEVENT_c(9380, None, 4, 3, None, 29.0, 28.0, False, ), WEEKENDEVENT_c(9381, None, 6, -1, None, 30.0, 27.0, True, )]",10.0,40.0,15.0,30.0,2,LowesNightInt,False,False,[],[],"WORLDSCRIPT_c(1528, 1529, S_WORLD_CHARLOTTE, 24.0, 1.5, None, S_WORLD_LOC_CHARLOTTE, None, False, 6, 38, 146000, 128452115, [], 28.645, None, S_DRIVER_J_JOHNSON, S_TH_ALLISON_PETTY, S_DRIVER_D_HAMLIN, S_DRIVER_J_GORDON, False, 20.0, 25.0, 195.624, 160.306, 70, False, None, S_HDRIVER_R_PETTY, [], 32.987, 19.0, 30.0, 35.476, 30.354, 0.98, Lowes)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7021,,7021,0x3385,7021,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",500,43,7022,"EVENT_c(1671, cr000, S_WORLD_MARTINSVILLE, martinsville, None)",S_EVT_TUMS_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,33,[],NASCARTROPHY_c(15907),None,131861020,1,"[WEEKENDEVENT_c(9389, None, 1, 1, None, 28.0, 30.0, False, ), WEEKENDEVENT_c(9390, None, 2, 2, None, 31.0, 27.0, False, ), WEEKENDEVENT_c(9391, None, 3, -1, None, 29.0, 32.0, False, ), WEEKENDEVENT_c(9392, None, 4, -1, None, 27.0, 32.0, False, )]",10.0,40.0,15.0,30.0,2,MartinsvilleRace2Intro,True,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7023,,7023,0x3412,7023,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",334,43,7024,"EVENT_c(2440, cr000, S_WORLD_TEXAS, texas, None)",S_EVT_AAA_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,34,[],NASCARTROPHY_c(15908),None,131861252,1,"[WEEKENDEVENT_c(9394, None, 1, 1, None, 29.0, 35.0, True, ), WEEKENDEVENT_c(9395, None, 2, -1, None, 32.0, 29.0, True, ), WEEKENDEVENT_c(9396, None, 3, 2, None, 26.0, 29.0, True, ), WEEKENDEVENT_c(9397, None, 4, 3, None, 29.0, 31.0, True, ), WEEKENDEVENT_c(9398, None, 5, -1, None, 32.0, 34.0, True, )]",10.0,40.0,15.0,30.0,2,Texasint,True,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7025,,7025,0x349F,7025,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",312,43,7026,"EVENT_c(1659, cr000, S_EVENT_PHOENIX_DAY, phoenix, None)",S_EVT_CHECKER,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,35,[],NASCARTROPHY_c(15909),None,131861259,1,"[WEEKENDEVENT_c(14590, None, 1, 1, None, 30.0, 33.0, False, ), WEEKENDEVENT_c(14591, None, 2, 2, None, 32.0, 36.0, False, ), WEEKENDEVENT_c(14592, None, 3, -1, None, 31.0, 33.0, False, ), WEEKENDEVENT_c(14593, None, 4, -1, None, 31.0, 34.0, False, )]",10.0,40.0,15.0,30.0,2,PhoenixRace2Int,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7027,,7027,0x352C,7027,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",267,43,7028,"EVENT_c(1629, cr000, S_WORLD_HOMESTEAD, homestead, None)",S_EVT_FORD_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,36,[],NASCARTROPHY_c(15910),None,131861266,1,"[WEEKENDEVENT_c(14578, None, 1, 1, None, 29.0, 31.0, False, ), WEEKENDEVENT_c(14579, None, 2, 2, None, 30.0, 34.0, False, ), WEEKENDEVENT_c(14580, None, 3, -1, None, 34.0, 35.0, False, ), WEEKENDEVENT_c(14581, None, 4, -1, None, 32.0, 29.0, False, )]",10.0,40.0,15.0,30.0,2,HomesteadInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7575,,7575,0x35B9,7575,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(7543, 7544)","RACESTARTTYPE_c(18851, 18852)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",15,2,7576,"EVENT_c(1002, cr000, S_EVENT_DAYTONA_DAY, daytona, None)",,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,"TELEMETRYEVENTDATA_c(7627, , None, 0.0, None, None, None, S_BLANK, False, False, False, [], 0.0, [], [], , False, Always Telemetry, [], Easy, , -1, , 0.0, 0.0, 0.0, [])",131072257,1,[],10.0,40.0,15.0,30.0,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7577,,7577,0x3646,7577,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(7545, 7546)","RACESTARTTYPE_c(18851, 18852)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",5,43,7578,"EVENT_c(1002, cr000, S_EVENT_DAYTONA_DAY, daytona, None)",,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,"TELEMETRYEVENTDATA_c(7627, , None, 0.0, None, None, None, S_BLANK, False, False, False, [], 0.0, [], [], , False, Always Telemetry, [], Easy, , -1, , 0.0, 0.0, 0.0, [])",131072257,1,[],10.0,40.0,15.0,30.0,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,7579,,7579,0x36D3,7579,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(7547, 7548)","RACESTARTTYPE_c(18851, 18852)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",5,43,7580,"EVENT_c(1002, cr000, S_EVENT_DAYTONA_DAY, daytona, None)",,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,-1,[],None,"TELEMETRYEVENTDATA_c(7627, , None, 0.0, None, None, None, S_BLANK, False, False, False, [], 0.0, [], [], , False, Always Telemetry, [], Easy, , -1, , 0.0, 0.0, 0.0, [])",131072257,1,[],10.0,40.0,15.0,30.0,2,,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,8237,,8237,0x3760,8237,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",267,43,8238,"EVENT_c(2524, cr000, S_WORLD_KANSAS_CITY, Kansas, None)",S_EVT_STP_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,8,[],NASCARTROPHY_c(15881),None,131859478,1,"[WEEKENDEVENT_c(8464, None, 1, 1, None, 26.0, 31.0, False, ), WEEKENDEVENT_c(8465, None, 2, 2, None, 27.0, 32.0, False, ), WEEKENDEVENT_c(8466, None, 3, -1, None, 28.0, 32.0, False, ), WEEKENDEVENT_c(8467, None, 4, -1, None, 27.0, 32.0, False, )]",10.0,40.0,15.0,30.0,2,kansasint,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,8239,,8239,0x37ED,8239,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",188,43,8240,"EVENT_c(1763, cr000, S_WORLD_TALLADEGA, talladega, None)",S_EVT_AARONS_499,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,10,[],NASCARTROPHY_c(15883),None,131859718,1,"[WEEKENDEVENT_c(8476, None, 1, 1, None, 25.0, 31.0, False, ), WEEKENDEVENT_c(8477, None, 2, 2, None, 28.0, 33.0, False, ), WEEKENDEVENT_c(8478, None, 3, -1, None, 27.0, 33.0, False, ), WEEKENDEVENT_c(8479, None, 4, -1, None, 27.0, 33.0, False, )]",10.0,40.0,15.0,30.0,2,TalInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,8241,,8241,0x387A,8241,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",367,43,8242,"EVENT_c(11234, cr000, S_EVENT_DARLINGTON_NIGHT, darlington, None)",S_EVT_SOUTHERN_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,11,[],NASCARTROPHY_c(15884),None,131859724,1,"[WEEKENDEVENT_c(8480, None, 1, 1, None, 24.0, 30.0, False, ), WEEKENDEVENT_c(8481, None, 2, 2, None, 25.0, 31.0, False, ), WEEKENDEVENT_c(8482, None, 3, -1, None, 24.0, 30.0, False, ), WEEKENDEVENT_c(8483, None, 5, -1, None, 31.0, 24.0, True, ), WEEKENDEVENT_c(18282, None, 4, -1, None, 0.0, 0.0, True, )]",10.0,40.0,15.0,30.0,2,DarlInt,False,False,[],[],"WORLDSCRIPT_c(1631, 1632, S_WORLD_DARLINGTON, 25.0, 1.366, None, S_WORLD_LOC_DARLINGTON, None, False, 9, 30, 68000, 127796243, [], 27.231, None, S_HDRIVER_D_PEARSON, S_HDRIVER_R_PETTY, S_DRIVER_K_BUSCH_01, S_DRIVER_M_KENSETH, False, 20.0, 23.0, 181.918, 141.383, 62, False, None, S_DRIVER_B_ELLIOT, [], 31.256, 19.0, 28.0, 35.178, 30.175, 0.99, Darlington)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,8243,,8243,0x3907,8243,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",400,43,8244,"EVENT_c(1460, cr000, S_WORLD_DOVER, dover, None)",S_EVT_FEDEX_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,13,[],NASCARTROPHY_c(15887),None,131859971,1,"[WEEKENDEVENT_c(8489, None, 1, 1, None, 17.0, 24.0, False, ), WEEKENDEVENT_c(8490, None, 2, 2, None, 19.0, 28.0, False, ), WEEKENDEVENT_c(8491, None, 3, -1, None, 20.0, 28.0, False, ), WEEKENDEVENT_c(8492, None, 4, -1, None, 21.0, 28.0, False, )]",10.0,40.0,15.0,30.0,2,DoverInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,8245,,8245,0x3994,8245,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",267,43,8246,"EVENT_c(12749, cr000, S_EVENT_KENTUCKY_NIGHT, Kentucky, None)",S_EVT_QUAKER_STATE_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,17,[],NASCARTROPHY_c(15891),None,131859998,1,"[WEEKENDEVENT_c(8506, None, 1, 1, None, 28.0, 33.0, False, ), WEEKENDEVENT_c(8507, None, 2, 2, None, 26.0, 31.0, False, ), WEEKENDEVENT_c(8508, None, 3, -1, None, 29.0, 35.0, False, ), WEEKENDEVENT_c(8509, None, 5, -1, None, 32.0, 27.0, True, ), WEEKENDEVENT_c(18305, None, 4, -1, None, 0.0, 0.0, True, )]",10.0,40.0,15.0,30.0,2,KentInt,False,False,[],[],"WORLDSCRIPT_c(5417, 5418, S_WORLD_KENTUCKY, 14.0, 1.5, None, S_WORLD_LOC_KENTUCKY, None, False, 17, 49, 109190, 131794697, [], 29.154, None, S_DRIVER_B_KESELOWSKI, S_DRIVER_K_BUSCH_02, S_DRIVER_D_EARNHARDT_JR, S_DRIVER_B_KESELOWSKI, False, 26.0, 26.0, 183.636, 145.607, 80, False, None, S_TH_GORDON_KENSITH, [], 33.589, 19.0, 29.0, 37.143, 31.299, 0.98, Kentucky)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,8247,,8247,0x3A21,8247,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",160,43,8248,"EVENT_c(5413, cr000, S_EVENT_DAYTONA_NIGHT, daytona, None)",S_EVT_COKE_ZERO_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,18,[],NASCARTROPHY_c(15892),None,131860231,1,"[WEEKENDEVENT_c(8510, None, 1, 1, None, 29.0, 31.0, True, ), WEEKENDEVENT_c(8511, None, 2, 2, None, 31.0, 29.0, True, ), WEEKENDEVENT_c(8512, None, 3, -1, None, 31.0, 30.0, True, ), WEEKENDEVENT_c(8513, None, 5, -1, None, 33.0, 29.0, True, ), WEEKENDEVENT_c(18280, None, 4, -1, None, 0.0, 0.0, True, )]",10.0,40.0,15.0,30.0,2,DaytonaIntroNight,True,False,[],[],"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, False, 10, 31, 168000, 128385558, [], 47.567, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, 15.0, 22.0, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 52.435, 12.0, 27.0, 56.883, 49.463, 0.985, Daytona)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,8249,,8249,0x3AAE,8249,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",188,43,8250,"EVENT_c(1763, cr000, S_WORLD_TALLADEGA, talladega, None)",S_EVT_TALLADEGA_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,30,[],NASCARTROPHY_c(15904),None,131860999,1,"[WEEKENDEVENT_c(9359, None, 1, 1, None, 27.0, 30.0, True, ), WEEKENDEVENT_c(9360, None, 2, 2, None, 29.0, 34.0, True, ), WEEKENDEVENT_c(9361, None, 3, -1, None, 32.0, 34.0, True, ), WEEKENDEVENT_c(9362, None, 4, -1, None, 28.0, 33.0, True, )]",10.0,40.0,15.0,30.0,2,TalRace2Int,True,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
RACEDATA_c,8251,,8251,0x3B3B,8251,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, [], [], 2012, True, None)","RACETYPE_c(1165, 1166)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(7533, 7534)",267,43,8252,"EVENT_c(2524, cr000, S_WORLD_KANSAS_CITY, Kansas, None)",S_EVT_CASINO_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,32,[],NASCARTROPHY_c(15906),None,131861013,1,"[WEEKENDEVENT_c(9383, None, 1, 1, None, 29.0, 34.0, False, ), WEEKENDEVENT_c(9384, None, 2, -1, None, 31.0, 29.0, False, ), WEEKENDEVENT_c(9385, None, 3, 2, None, 28.0, 32.0, False, ), WEEKENDEVENT_c(9386, None, 4, 3, None, 32.0, 35.0, False, ), WEEKENDEVENT_c(9387, None, 5, -1, None, 32.0, 36.0, False, )]",10.0,40.0,15.0,30.0,2,KansasRace2Int,True,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)",0.5
